Wojnarowski, 6/27,[新聞] SPC-洋基10場說再見、22場逆轉勝！ 賈吉,/bbs/Baseball/M.1656302457.A.DF1.html
joss0207, 6/27,[分享] 六月狂隆,/bbs/Baseball/M.1656304348.A.9FF.html
polanco, 6/27,[新聞] 倒楣還是幸運　紅人小女球迷連2年看到偶像,/bbs/Baseball/M.1656304709.A.261.html
Spade, 6/27,[分享] 潘忠韋-不能輸的比賽,/bbs/Baseball/M.1656304799.A.9EA.html
Y225, 6/27,Re: [新聞] 中職測試會150人參加　兄弟,/bbs/Baseball/M.1656305343.A.268.html
kinple, 6/27,[情報] 收視率 (624-626),/bbs/Baseball/M.1656305812.A.4C9.html
micheal59, 6/27,[新聞] 一度棄打從投 重砲手古森回任打者再出發,/bbs/Baseball/M.1656306101.A.56B.html
polanco, 6/27,[分享] 有大谷翔平、有Mike Trout，天使隊為什麼還是沒辦法贏球？,/bbs/Baseball/M.1656306247.A.A0B.html
abcde2048, 6/27,Re: [新聞] 女棒球隊四連霸亞錦賽門票入袋 最感,/bbs/Baseball/M.1656306876.A.CAF.html
mongi, 6/27,[情報] 瑤瑤郭書瑤和李千娜6/28 29替樂天開球,/bbs/Baseball/M.1656307714.A.E5E.html
grizz233, 6/27,[分享] C.C.Mercedes 26號早上發燒PCR檢查陰性 ,/bbs/Baseball/M.1656311254.A.E6E.html
a5687920, 6/27,[新聞] 45歲挑戰中職測試！　彭政閔笑：比我還大,/bbs/Baseball/M.1656311657.A.7E8.html
polanco, 6/27,[新聞] 南華曾品洋狂飆153火球　球探高評價：很,/bbs/Baseball/M.1656313071.A.722.html
sukiya, 6/27,[新聞] 中職／王建民看台大學霸投球 有「巨怪」,/bbs/Baseball/M.1656313647.A.A16.html
kensukeshu, 6/27,[情報] CPBL明日先發投手,/bbs/Baseball/M.1656313770.A.CBC.html
thnlkj0665, 6/27,[情報] 林子偉 前往小聯盟1A打復健賽,/bbs/Baseball/M.1656288282.A.061.html
mongi, 6/27,[新聞] spc 電視輔助判決還判錯 球迷怒了：睜眼,/bbs/Baseball/M.1656291960.A.467.html
sartan, 6/27,[新聞] 女棒球隊四連霸亞錦賽門票入袋 最感謝他,/bbs/Baseball/M.1656293662.A.109.html
bengowa, 6/27,Re: [分享] 中華職棒FB,/bbs/Baseball/M.1656294409.A.CF4.html
KevinLow, 6/27,Re: [新聞] spc 電視輔助判決還判錯 球迷怒了：睜眼,/bbs/Baseball/M.1656295063.A.EBE.html
a1c2x3, 6/27,[分享] 今日Dylan Cease,/bbs/Baseball/M.1656295497.A.F23.html
sam92084, 6/27,[分享] 導演Spike Lee獲得了Judge再見轟球棒,/bbs/Baseball/M.1656296584.A.6B8.html
currykukuo, 6/27,[情報] Kenley Jansen BS,/bbs/Baseball/M.1656297152.A.800.html
hzbug11, 6/27,[新聞] 呂明賜認有不錯壓制力　陳慎2度拚職棒飆,/bbs/Baseball/M.1656297621.A.C13.html
zxc906383, 6/27,[情報] 雙城隊投教跳槽去大學球隊,/bbs/Baseball/M.1656297827.A.2D1.html
ghostl40809, 6/27,[新聞] 陳晨威擦棒？看了重播還是誤判　聯盟：,/bbs/Baseball/M.1656298149.A.988.html
AZBTPATONY, 6/27,[分享] 今日 Nestor Cortes,/bbs/Baseball/M.1656298576.A.C22.html
huntermin, 6/27,[新聞] MLB／賈吉再見3分砲拯救洋基 教頭讚嘆「,/bbs/Baseball/M.1656299053.A.FCA.html
PIN0602, 6/27,[問題] 輔助判決是針對一個play還是一個動作?,/bbs/Baseball/M.1656299399.A.39B.html
polanco, 6/27,[新聞] 法官Judge拚大合約　「只需要有1隊想簽」,/bbs/Baseball/M.1656299521.A.0E8.html
mongi, 6/27,[新聞] 徐旭東問為何棒球打的好 郭泓志：因為吃,/bbs/Baseball/M.1656299617.A.F39.html
micheal59, 6/27,[新聞] 天使水手板凳清空大亂鬥 翻譯水原挺身護,/bbs/Baseball/M.1656299647.A.E3D.html
sam92084, 6/27,[分享] Hoy Park 朴孝俊IG：亞洲海盜船員合照！,/bbs/Baseball/M.1656299804.A.1F8.html
sam92084, 6/27,Re: [問題] 輔助判決是針對一個play還是一個動作,/bbs/Baseball/M.1656300401.A.830.html
Rambo, 6/27,[情報] 今日 MLB 投打表現 (2022.06.26),/bbs/Baseball/M.1656300828.A.9EF.html
a0987761110, 6/27,[炸裂] Rowdy Tellez雙響,/bbs/Baseball/M.1656270232.A.430.html
frank901212, 6/27,[分享] 今日鄭宗哲,/bbs/Baseball/M.1656270803.A.559.html
maimai2063, 6/27,[討論] 太空人先發無安打高調中~終於破了,/bbs/Baseball/M.1656271153.A.53E.html
maimai2063, 6/27,[炸裂] Giancarlo Stanton,/bbs/Baseball/M.1656273154.A.D54.html
JAL96, 6/27,[新聞] SPC-MLB》超勵志！曾放棄棒球三年 前狀,/bbs/Baseball/M.1656274685.A.591.html
JAL96, 6/27,[新聞] 中職》調動劉基鴻棒次？ 葉總：不希望給,/bbs/Baseball/M.1656274937.A.95D.html
kensukeshu, 6/27,[LIVE] 水手 VS 天使  大谷翔平先發第三棒,/bbs/Baseball/M.1656274985.A.3E3.html
smallstrongq, 6/27,[炸裂] DJ LeMahieu,/bbs/Baseball/M.1656275007.A.47F.html
-, 6/27,,
wayne5992, 6/27,[情報] 今日張育成,/bbs/Baseball/M.1656275928.A.D0A.html
rxiang, 6/27,[分享] 今日 Shane McClanahan,/bbs/Baseball/M.1656276078.A.6D6.html
currykukuo, 6/27,[分享] Aaron Judge 再見全壘打 ,/bbs/Baseball/M.1656278675.A.2E5.html
-, 6/27,,
elfsoosuk, 6/27,[分享] 天使水手清板凳 大谷截圖,/bbs/Baseball/M.1656281498.A.5E4.html
KKyosuke, 6/27,Re: [分享] 秋山翔吾決定加入廣島 將簽下3年3.5億合約,/bbs/Baseball/M.1656285284.A.903.html
Axwell, 6/27,[分享] 今日大谷翔平,/bbs/Baseball/M.1656285288.A.AD8.html
thnlkj0665, 6/27,[Live] 道奇隊 VS 勇士隊,/bbs/Baseball/M.1656285920.A.C24.html
zxc906383, 6/27,[情報] 今日達比修有,/bbs/Baseball/M.1656286311.A.AF0.html
TimTonyManu, 6/27,[分享] 今日Alejandro Kirk,/bbs/Baseball/M.1656287848.A.D93.html
shiaubai, 6/27,[新聞] 最老猛打賞 高國慶還盜給你看,/bbs/Baseball/M.1656287995.A.A05.html
HTChima, 6/26,[新聞] 陳晨威擦棒爭議！聯盟認「手套內彈跳」,/bbs/Baseball/M.1656256548.A.04F.html
FSHAY, 6/26,[數據] 韓職6/26結果,/bbs/Baseball/M.1656256953.A.77D.html
zaxs, 6/26,[新聞] 張弘稜2局無失分救援成功 張景淯中繼2局失,/bbs/Baseball/M.1656257676.A.843.html
andy880036s, 6/26,Re: [情報] 今日Chris Archer ,/bbs/Baseball/M.1656257761.A.E8A.html
ryanl, 6/26,Re: [分享] 中華職棒FB,/bbs/Baseball/M.1656257893.A.115.html
zaxs, 6/26,[新聞] 劉昱言投右打沒方向 葉總提點控球要訣,/bbs/Baseball/M.1656257918.A.BF7.html
kaze1225, 6/26,Re: [分享] 秋山翔吾決定加入廣島 將簽下3年3.5億合約,/bbs/Baseball/M.1656258129.A.E45.html
zaxs, 6/26,[新聞] 林立暫居全壘打王不強求 有低潮更知道如何,/bbs/Baseball/M.1656258184.A.674.html
youngluke, 6/26,[LIVE] 大都會 @ 馬林魚,/bbs/Baseball/M.1656258652.A.5D2.html
micheal59, 6/27,[情報] 象口閒聊-象有新生選前聊 恰哥來了,/bbs/Baseball/M.1656259261.A.50E.html
citpo, 6/27,[LIVE] (MLB) ,/bbs/Baseball/M.1656259304.A.248.html
[彩券], 6/27,[公告] Baseball 樂透開獎,/bbs/Baseball/M.1656260582.A.B8B.html
LSLLtu, 6/27,[分享] 歷史上的今天-2016年CPBL新人選秀會,/bbs/Baseball/M.1656260933.A.D6D.html
saiulbb, 6/27,[LIVE] (MLB) BAL ＠ CWS 大聯盟每日免費收看,/bbs/Baseball/M.1656262858.A.F0C.html
LIN9, 6/27,[新聞] 身材將是觀察重點！味全龍葉君璋透露今,/bbs/Baseball/M.1656263473.A.449.html
sp89005, 6/27,Fw: [分享] CPBL各項數據排行 (~2022/06/26) ,/bbs/Baseball/M.1656264041.A.C81.html
LIN9, 6/27,[新聞] MLB／洋基118轟老神在在 賈吉、瑞佐合計,/bbs/Baseball/M.1656264159.A.51A.html
LIN9, 6/27,[新聞] 中職》場內猛打賞、場外心靈導師 林智勝,/bbs/Baseball/M.1656264515.A.AAF.html
-, 6/27,,
jllli, 6/27,[分享] 動紫趴-獨家記憶 勇氣版,/bbs/Baseball/M.1656266898.A.C39.html
s9553001, 6/26,[新聞] 龍軍本季打悍將超順手 葉總笑：奇怪？打,/bbs/Baseball/M.1656251773.A.7A7.html
mongi, 6/26,[新聞] WZH 味全龍上半季還沒絕望！葉總：好像,/bbs/Baseball/M.1656251806.A.0FC.html
Ivers, 6/26,[分享] NPB排名,/bbs/Baseball/M.1656252006.A.C47.html
murray, 6/26,[新聞] 高國慶4安支援！古林睿煬眼睛亮了：水喔,/bbs/Baseball/M.1656252172.A.A40.html
flyingsu, 6/26,[分享] 今日羅暐捷,/bbs/Baseball/M.1656252319.A.31E.html
kuo8880333, 6/26,[分享] 中職33年HR塔 ~06/26 Week13,/bbs/Baseball/M.1656252348.A.BFC.html
eunhailoveu, 6/26,[分享] 近兩週高國慶(6/13~6/19、6/20~6/26),/bbs/Baseball/M.1656252368.A.B83.html
iam168888888, 6/26,[新聞] 狀元花9年上MLB Appel：每天都當最後1天,/bbs/Baseball/M.1656252523.A.65B.html
sdcherng, 6/26,[分享] 今日陳重廷,/bbs/Baseball/M.1656252568.A.848.html
iam168888888, 6/26,[新聞] MLB／火箭人之子開轟了 克萊門斯3分砲拯,/bbs/Baseball/M.1656252656.A.D4A.html
knight45683, 6/26,[分享] 今日陳捷盛,/bbs/Baseball/M.1656252933.A.F98.html
Wojnarowski, 6/26,[新聞] 林岳平談2次爭議判決　陳晨威擦棒球？獅,/bbs/Baseball/M.1656252950.A.586.html
LIN9, 6/26,[新聞] 「連胡金龍都叫我爺爺」高國慶敲4安：跑,/bbs/Baseball/M.1656254190.A.AEA.html
s66449, 6/26,[新聞] 味全龍對戰富邦悍將6連勝葉總覺得奇怪　,/bbs/Baseball/M.1656254538.A.E54.html
mongi, 6/26,[新聞] 吉力吉撈沒積極跑壘 葉總笑稱：教練們會,/bbs/Baseball/M.1656254685.A.13C.html
AisinGioro, 6/26,[分享] 中華職棒OPS+,/bbs/Baseball/M.1656254741.A.7D1.html
zxc906383, 6/26,[分享] 梅子球員想硬脫教頭的外套XD,/bbs/Baseball/M.1656255549.A.420.html
DoncicInPTT, 6/26,[分享] Josh:到底有擦棒還是沒擦棒？,/bbs/Baseball/M.1656256134.A.F4B.html
thnlkj0665, 6/26,[分享] 秋山翔吾決定加入廣島 將簽下3年3.5億合約,/bbs/Baseball/M.1656256164.A.D76.html
jordan1227, 6/26,[分享] 中華職棒FB,/bbs/Baseball/M.1656256293.A.659.html
-, 6/26,,
b8103033, 6/26,[討論] 喵喵煮粥惹,/bbs/Baseball/M.1656250386.A.916.html
jpjp927, 6/26,[分享] 今日 高國慶,/bbs/Baseball/M.1656250461.A.3D2.html
lgng66133, 6/26,[分享] 今日古林睿煬,/bbs/Baseball/M.1656250474.A.3F9.html
-, 6/26,,
somebody1025, 6/26,[分享] CPBL戰績,/bbs/Baseball/M.1656250483.A.466.html
k591, 6/26,[分享] 對戰成績,/bbs/Baseball/M.1656250559.A.B6E.html
apenguin, 6/26,[分享] 今日桃園人數,/bbs/Baseball/M.1656250610.A.D2A.html
cho840929, 6/26,[分享] 今日CPBL兩地人數,/bbs/Baseball/M.1656250613.A.37F.html
LSLLtu, 6/26,[新聞] 桃猿「空襲警報」慘遭獅狂掃20安　高國,/bbs/Baseball/M.1656250745.A.CD0.html
thnlkj0665, 6/26,[新聞] 統一獅補強新洋投 目標直指大聯盟70勝等級,/bbs/Baseball/M.1656250759.A.11D.html
zeephine, 6/26,[分享] 今日潘傑楷,/bbs/Baseball/M.1656250768.A.143.html
huntermin, 6/26,[新聞] 中職／獅隊本季新高20安屠猿 古林睿煬優,/bbs/Baseball/M.1656250917.A.F3C.html
knight45683, 6/26,[討論] 中職裁判 加油 好嗎,/bbs/Baseball/M.1656251188.A.CF0.html
kuo8880333, 6/26,[分享] 中職33年失誤塔 ~06/26,/bbs/Baseball/M.1656251192.A.D69.html
flyingsu, 6/26,[分享] 今日陳傑憲,/bbs/Baseball/M.1656251232.A.1EA.html
Ivers, 6/26,[分享] MLB排名,/bbs/Baseball/M.1656251252.A.B8D.html
floaters, 6/26,[分享] 高國慶歷年盜壘次數,/bbs/Baseball/M.1656251264.A.CD4.html
WuSam, 6/26,[新聞] 林智勝看好隊友潛力　恭喜劉基鴻心理層,/bbs/Baseball/M.1656251306.A.1F4.html
BroDians, 6/26,Re: [分享] CPBL戰績（6/26止得失分差）,/bbs/Baseball/M.1656251592.A.9F9.html
AisinGioro, 6/26,[分享] 今日林智勝,/bbs/Baseball/M.1656246227.A.2A2.html
momo28, 6/26,[分享] 大家來看看有沒有擦棒,/bbs/Baseball/M.1656246246.A.9B1.html
msun, 6/26,[分享] 今日 呂偉晟 黃偉晟,/bbs/Baseball/M.1656246299.A.55C.html
QchchQ, 6/26,[問題] 高國慶是不是真的還能打？,/bbs/Baseball/M.1656246672.A.B9A.html
lauwei, 6/26,[討論] 桃園球迷算是最死忠的嗎？,/bbs/Baseball/M.1656246831.A.6B9.html
huntermin, 6/26,[新聞] 中職／林智勝打3安、跑3分 悍將范米特7,/bbs/Baseball/M.1656246892.A.F3D.html
jack801016, 6/26,[炸裂] 林承飛,/bbs/Baseball/M.1656246932.A.26E.html
lgng66133, 6/26,[炸裂] 林承飛 (又搶輸了 我就爛),/bbs/Baseball/M.1656246933.A.62E.html
andrew0916, 6/26,[分享] 今日劉基鴻,/bbs/Baseball/M.1656247357.A.881.html
huntermin, 6/26,[新聞] 中職／吉力吉撈未積極跑壘確實犯錯 葉總,/bbs/Baseball/M.1656247615.A.1BA.html
msun, 6/26,[分享] 2022世界職棒爐主大賽 (~2022.6.26),/bbs/Baseball/M.1656247696.A.212.html
wade8204, 6/26,[炸裂] 潘傑楷,/bbs/Baseball/M.1656247771.A.C79.html
-, 6/26,,
-, 6/26,,
-, 6/26,,
haxer, 6/26,Re: [炸裂] 潘傑楷,/bbs/Baseball/M.1656248000.A.8E2.html
wiwi0526, 6/26,[討論] 讓狂威抓狂是不是就贏一半?,/bbs/Baseball/M.1656248103.A.67A.html
weber18767, 6/26,[問題] 中職各隊週末票價有包含週五場嗎？,/bbs/Baseball/M.1656248340.A.176.html
CircusWorld, 6/26,Re: [分享] 大家來看看有沒有擦棒,/bbs/Baseball/M.1656248676.A.124.html
davidex, 6/26,[討論] 今年富邦悍將是劫富濟貧型球隊嗎??,/bbs/Baseball/M.1656250157.A.05E.html
hbk20491, 6/26,[討論] 統一樂天之戰 輔助判決後 還離譜誤判,/bbs/Baseball/M.1656242737.A.327.html
zx850408, 6/26,[討論] 所以我說那麥克風勒？,/bbs/Baseball/M.1656244322.A.BBE.html
b8103033, 6/26,[問題] 很明顯有削到高國慶的球衣吧,/bbs/Baseball/M.1656244588.A.255.html
zxc906383, 6/26,[情報] 今日林起映/崔源峻,/bbs/Baseball/M.1656244592.A.7A7.html
carhow, 6/26,[分享] CPBL例行賽上次高國慶單場4安+,/bbs/Baseball/M.1656244632.A.6E8.html
applehpsh, 6/26,[問題] 總教練去抗議被驅逐的分寸要怎拿捏,/bbs/Baseball/M.1656244736.A.501.html
eunhailoveu, 6/26,[討論] 吳家維先生的生涯代表作是什麼？,/bbs/Baseball/M.1656244961.A.B0B.html
jack801016, 6/26,[分享] 吱魯閣,/bbs/Baseball/M.1656245125.A.DA1.html
-, 6/26,,
-, 6/26,,
-, 6/26,,
-, 6/26,,
-, 6/26,,
-, 6/26,,
-, 6/26,,
murray, 6/26,[新聞] 主審說不是觸身球？高國慶怒敲本場第4安,/bbs/Baseball/M.1656245265.A.479.html
TravisShaw, 6/26,[討論] 今天有機會看到野手投球嗎？,/bbs/Baseball/M.1656245579.A.ABE.html
lgng66133, 6/26,[分享] 今日郭郁政,/bbs/Baseball/M.1656245615.A.0F7.html
ICEN, 6/26,[討論] 落後太多會提前離場去別的地方玩嗎,/bbs/Baseball/M.1656245692.A.606.html
RG5678, 6/26,[分享] 今日吉力吉撈．鞏冠,/bbs/Baseball/M.1656245695.A.5D6.html
whj0530, 6/26,[新聞] 富邦緊急拉6人支援　龍總期許效法郭嚴文,/bbs/Baseball/M.1656234205.A.FFE.html
kingtseng, 6/26,[分享] 今日Miles Mikolas ,/bbs/Baseball/M.1656234417.A.5E3.html
micheal59, 6/26,[新聞] 林岳平:先跟你們恭喜了 曾豪駒笑回:不要,/bbs/Baseball/M.1656234754.A.635.html
zxc906383, 6/26,[情報] 天使在美聯戰績被金鶯超越了,/bbs/Baseball/M.1656235097.A.0E3.html
stonys, 6/26,[問題] 為什麼古林今天才第一場對猿隊？,/bbs/Baseball/M.1656235655.A.FEC.html
Wojnarowski, 6/26,[新聞] 林岳平談獅隊形補強 一壘守備也很重要,/bbs/Baseball/M.1656235860.A.AF6.html
karta1212999, 6/26,[討論] 接殺時 帽子掉下來,/bbs/Baseball/M.1656236302.A.7A8.html
Wojnarowski, 6/26,[分享] 王柏融IG 限時動態,/bbs/Baseball/M.1656236394.A.4D3.html
JAL96, 6/26,[新聞] SPC-MLB》坐擁超狂輪值還要補人？美媒曝,/bbs/Baseball/M.1656236697.A.56E.html
thnlkj0665, 6/26,[分享] 斗山熊隊準備替換 Ariel Miranda,/bbs/Baseball/M.1656237771.A.7FA.html
CREA, 6/26,[新聞] 狂威滿壘保送免費送分　手比「小框框」被裁判警告,/bbs/Baseball/M.1656238163.A.51B.html
GOD5566GOD, 6/26,[新聞] 大谷5度為他開砲 天使投手：每次都想要他,/bbs/Baseball/M.1656238630.A.196.html
momo28, 6/26,[討論] 吉力吉撈慢跑,/bbs/Baseball/M.1656238947.A.3B0.html
applehpsh, 6/26,[討論] 今天比賽太綜藝了吧！,/bbs/Baseball/M.1656239235.A.549.html
andrew0916, 6/26,Re: [討論] 吉力吉撈慢跑,/bbs/Baseball/M.1656239796.A.752.html
cho840929, 6/26,[分享] 今日NPB觀眾人數,/bbs/Baseball/M.1656240053.A.0BF.html
kensukeshu, 6/26,[新聞] 測試會明天登場 三國名將「趙雲」參戰,/bbs/Baseball/M.1656240621.A.C54.html
AisinGioro, 6/26,[分享] 日本職棒明天先發更換,/bbs/Baseball/M.1656241014.A.AC4.html
mongi, 6/26,[情報] 陳鏞基傷退,/bbs/Baseball/M.1656241116.A.681.html
z99831, 6/26,[討論] 子龍484必選了,/bbs/Baseball/M.1656242010.A.403.html
ZhiLou, 6/26,[新聞] SPC-快離開輸球的球隊比較好…上原浩治給,/bbs/Baseball/M.1656229446.A.DAB.html
micheal59, 6/26,[新聞] 中職明測試會153人參加 味全、富邦談觀,/bbs/Baseball/M.1656229781.A.350.html
s9553001, 6/26,[新聞] 富邦悍將找羅曼進教練團的考量　黃泰龍：,/bbs/Baseball/M.1656229783.A.214.html
polanco, 6/26,[新聞] 勝率7成以上球隊被無安打比賽　洋基史上,/bbs/Baseball/M.1656230100.A.DA1.html
oDNSoIce, 6/26,[情報] CPBL 6/26球員異動,/bbs/Baseball/M.1656230586.A.DF6.html
cho840929, 6/26,[情報] 養樂多隊達成日職首次對11球團連續勝越,/bbs/Baseball/M.1656230619.A.363.html
b8103033, 6/26,[分享] 今日青木宣親,/bbs/Baseball/M.1656230822.A.CC8.html
huntermin, 6/26,[新聞] 中職／龍隊測試會有地利之便 選秀預計帶,/bbs/Baseball/M.1656231359.A.E32.html
sstandc, 6/26,[討論] 中職往後慢跑該怎評論？,/bbs/Baseball/M.1656231374.A.3A3.html
girl10319, 6/26,[新聞] 林祖傑沒事！潘武雄昨快篩陽 邱智呈因疑,/bbs/Baseball/M.1656231424.A.699.html
JAL96, 6/26,[新聞] 中職》賽前一小時抵達球場 高國輝、蔣智,/bbs/Baseball/M.1656232643.A.436.html
JAL96, 6/26,[新聞] 中職》林立直逼打擊四冠王 歸功確實擊球,/bbs/Baseball/M.1656232919.A.B73.html
evan19983314, 6/26,[分享] 大餅：「我先跟你恭喜啦」,/bbs/Baseball/M.1656233044.A.C51.html
yushin0628, 6/26,[分享] 今日小澤怜史,/bbs/Baseball/M.1656233193.A.ACC.html
s9553001, 6/26,[新聞] 狀元劉基鴻重回4棒？　葉總：遲早的事情,/bbs/Baseball/M.1656233503.A.A0F.html
WongTakashi, 6/26,[LIVE] CPBL例行賽#141 富邦 VS 味全 @天母,/bbs/Baseball/M.1656233609.A.F33.html
growl, 6/26,[討論] E全怎麼下二軍後連跑壘都變快了！,/bbs/Baseball/M.1656233626.A.593.html
hbk20491, 6/26,[新聞] 味全龍選秀不超過8人　富邦列出測試會評,/bbs/Baseball/M.1656233721.A.3F5.html
Leoning, 6/26,[問題] 黃子鵬生涯對戰兄弟2勝6敗防禦率高達4.13,/bbs/Baseball/M.1656233830.A.2F1.html
WongTakashi, 6/26,[LIVE] CPBL例行賽#142 統一 VS 樂天 @桃園,/bbs/Baseball/M.1656234048.A.0A3.html
snh48spush, 6/26,[討論] 大谷翔平的下一步,/bbs/Baseball/M.1656222309.A.BCE.html
[彩券], 6/26,[公告] Baseball 樂透開獎,/bbs/Baseball/M.1656222497.A.875.html
www90173, 6/26,[討論] 樂天暫居首位關鍵為何,/bbs/Baseball/M.1656222799.A.ED3.html
HaiTurtle, 6/26,[分享] Mark Appel IG,/bbs/Baseball/M.1656222933.A.581.html
maimai2063, 6/26,[公告] Baseball 板 開始舉辦樂透!,/bbs/Baseball/M.1656223542.A.E48.html
ultratimes, 6/26,Re: [新聞] 跑慢點沒關係　白襪教頭：球迷要理解不是,/bbs/Baseball/M.1656223767.A.C53.html
yuri0626, 6/26,[分享] 突襲校園第三彈 喵村村長靖凱出任務,/bbs/Baseball/M.1656224309.A.651.html
jadaboy, 6/26,Re: [討論] 樂天暫居首位關鍵為何,/bbs/Baseball/M.1656225552.A.F5D.html
Axwell, 6/26,[新聞] 連續2年明星賽二刀流？　大谷翔平：我要,/bbs/Baseball/M.1656226269.A.06D.html
micheal59, 6/26,[新聞] SPC 全能投手改造王! 洛磯棄將轉戰道奇,/bbs/Baseball/M.1656226276.A.F4C.html
MarcPolo, 6/26,[分享] 今日王柏融 & 吳念庭,/bbs/Baseball/M.1656226638.A.DAC.html
kingtseng, 6/26,[分享] 今日Gerrit Cole,/bbs/Baseball/M.1656226813.A.00B.html
murray, 6/26,[新聞] 統一獅新洋投鎖定大聯盟等級右投！定案之,/bbs/Baseball/M.1656227578.A.269.html
AllStar5566, 6/26,[新聞] 悍將爆疫情升上5人支援 黃泰龍期許翻版,/bbs/Baseball/M.1656228040.A.179.html
hopper, 6/26,[新聞] 統一新洋投人選確定 大聯盟等級右投,/bbs/Baseball/M.1656228225.A.CCD.html
mlbnflnbanhl, 6/26,[炸裂] 村上宗隆,/bbs/Baseball/M.1656228797.A.907.html
thnlkj0665, 6/26,[炸裂] 上川畑大悟,/bbs/Baseball/M.1656229087.A.5E1.html
lgng66133, 6/26,[新聞] 下週對兄弟關鍵4戰 曾總不刻意操作3洋投,/bbs/Baseball/M.1656229102.A.27D.html
KenleyJansen, 6/26,[分享] 今日 Kenley Jansen,/bbs/Baseball/M.1656229303.A.BB0.html
girl10319, 6/26,[新聞] 統一獅缺游擊之外 餅總透露還想補強的戰,/bbs/Baseball/M.1656229364.A.ACC.html
thnlkj0665, 6/26,[Live] 日職例行賽   西武隊 VS 樂天隊,/bbs/Baseball/M.1656214433.A.64A.html
Axwell, 6/26,[炸裂] Kurt Suzuki,/bbs/Baseball/M.1656214514.A.E75.html
thnlkj0665, 6/26,[Live] 日職例行賽   巨人隊 VS 養樂多隊,/bbs/Baseball/M.1656214982.A.734.html
polanco, 6/26,Re: [炸裂] 大谷翔平,/bbs/Baseball/M.1656215072.A.508.html
scatman, 6/26,[分享] Harper遭觸身球後退場,/bbs/Baseball/M.1656215110.A.C13.html
